STORE_NAME,VISITOR,USER_INFO,VISIT_COUNT,REVIEW,TAG
제주곤이칼국수 동대구역점,"홍탐정 먹탐방
리뷰 2,378사진 23,889팔로워 934테마 4","['밤에 방문', '예약 없이 이용', '바로 입장', '비즈니스', nan]",1번째 방문,"곤이가 잔뜩 들어간 칼국수 맛집🍜
늦게까지 영업하고 가격은 9,900원😆
혼밥하기 편하고 메뉴도 많아요👍🏻

대구에 동대구 지점 말고 점포가 만아서 생각날때 늘 방문하는데 얼큰하고 맛있습니다🙏
과한 매움이 아니라 기분좋은 매콤함이고 양도 생각보다 많아서 든든해요~👍🏻
와사비에 찍어먹으면 조화가 좋아요!💕

동대구역에서 걸어올 수 있어요! 접근성 좋아요~⭐️
접기","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', '혼밥하기 좋아요', '아늑해요']"
제주곤이칼국수 동대구역점,"0v07
리뷰 666사진 1,052","['점심에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]",1번째 방문,고기국수 오리지널이 역시 더 제입엔 맛있었어요! 자극적이진 않지만 그렇다고 슴슴하거나 그렇지도 않고요 뽀얀 국물이 찐해요💗😋,"['음식이 맛있어요', '가성비가 좋아요', '잡내가 적어요', '매장이 청결해요', nan]"
제주곤이칼국수 동대구역점,"mungee
리뷰 2,469사진 1,379","['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]",1번째 방문,"대구여행왓다가 근처에 잇어서 방문했어요!
알곤칼국수 얼큰하니 넘 좋앗고 수육도 굿굿 !
감자전 ㅋㅋㅋㅋㅋㅋㅋ 진짜 맛도리네용 ㅎㅎ
맛잇는 술한끼했어용!! 재방문 각입니댜
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', nan, nan]"
제주곤이칼국수 동대구역점,"sx****
리뷰 619사진 237팔로워 1","['저녁에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']",3번째 방문,알곤전골 아주 맛있습니다,"['음식이 맛있어요', nan, nan, nan, nan]"
제주곤이칼국수 동대구역점,"헤헤73
리뷰 414사진 454팔로워 6","['저녁에 방문', '예약 없이 이용', '바로 입장', '일상', '연인・배우자']",1번째 방문,반주하기 좋은곳,"['특별한 메뉴가 있어요', nan, nan, nan, nan]"
제주곤이칼국수 동대구역점,"yacool834842
리뷰 146사진 73팔로워 1","['저녁에 방문', '예약 없이 이용', '바로 입장', '일상', '혼자']",1번째 방문,"곤이칼국수는 처음인데 얼큰하니 좋내요
간단히 소주 한병이랑 조합이 좋아요.
수육도 잡내없이 맛있내요
생각보다 김치 맛있습니다.
접기","['음식이 맛있어요', '양이 많아요', '매장이 넓어요', nan, nan]"
제주곤이칼국수 동대구역점,"뜝뚭뚜
리뷰 130사진 402팔로워 3","['저녁에 방문', '예약 없이 이용', '바로 입장', '일상', '부모님']",1번째 방문,"알곤칼국수, 고기칼국수에 일단 알곤과 고기가 많이 들어있어서 이 가격에 이 퀄리티라면 안 갈 이유 없자나요?!

수육도 소자인데 진짜 양도 많고 두툼 야들해서 술 안주로 굿 입니다 진짜!!

꼬막비빔밥도 한끼 먹기에 정말 손색없으니 점심메뉴로 추천드립니당 ㅎㅎ

시킨 모든 메뉴가 정말 만족스러웠네요!
다음에 또 가고 싶은 가게임니당👍👍
접기","['혼밥하기 좋아요', '음식이 맛있어요', '양이 많아요', '특별한 메뉴가 있어요', '메뉴 구성이 알차요']"
제주곤이칼국수 동대구역점,"kim****
리뷰 280사진 2,754팔로워 50","['저녁에 방문', '예약 없이 이용', '바로 입장', '나들이', nan]",1번째 방문,"신세계 백화점 근처 맛집 제주곤이 칼국수 동대구역점

이 가격으로 이렇게나 풍성하고 맛있게 먹을 수 있는 곳은 흔하지 않을 듯.
✔️고기칼국수+갈비만두 (4개) 14,000원- 고기반, 국수반의 꽉찬고기국수로 신선한 고기와 깊은 맛의 국물의 조화가 예사롭지 않다. 비린내 고기잡내 이런거 1도 없고 어린이 입맛에도 크림스프맛이 나는 듯 하여 짱 맛있음.
✔️알곤칼국수 + 수육세트 15,900원- 신선한 알과 곤이가 풍성하게 들어가 있어 해산물의 깊은 맛과 칼국수의
부드러움을 동시에 즐김. 알은 톡톡터지는 식감으로 고소하고, 곤이는 부드럽고 쫄깃
✔️알감자전 - 바삭한 감자칩같은 알감자전은 고소하고 풍부한 맛과 식감으로 포카칩 실사판 (?) 근래 먹어본 것 중에 가장 인상깊고 인팩트있음. 또 먹고 싶다!
접기","['친절해요', '음식이 맛있어요', '재료가 신선해요', '특별한 메뉴가 있어요', '가성비가 좋아요']"
제주곤이칼국수 동대구역점,"mjy****
리뷰 189사진 874팔로워 1","['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '연인・배우자']",1번째 방문,"알곤칼국수에 면보다 알, 곤이가 더 많이 들은 것 처럼 보일 정도로 알이랑 곤이가 넘나 알차게 들어서 대만족이었어요! 그리고 후기에 많은 분들이 주문하시는 알감자전은 무조건 꼭 시키세요 꼭이요~~~ 나왔을 때 바로 먹으면 완전 바삭하게 맛있구요, 좀 뒀다 먹어도 바삭함이 살짝 줄지만 그래도 정말 맛있었어요! 알감자전은 완전 맥주안주로 강추입니다👍🏻 다음에 와서도 감자전은 꼭 또 시킬거에요! 전체적인 맛은 조미료보다 재료 본연의 맛들로 맛을 내신 것 같아서 건강한 기분이었어요! 맛있었습니다💛
접기","['양이 많아요', '음식이 맛있어요', '건강한 맛이에요', '매장이 넓어요', '매장이 청결해요']"
제주곤이칼국수 동대구역점,"여유롬67
리뷰 1,571사진 1,379팔로워 8","['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', '기타']",2번째 방문,맛있어요,"['음식이 맛있어요', '특별한 메뉴가 있어요', nan, nan, nan]"
